episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,policy_reward_mean_cont,policy_reward_mean_host,policy_reward_mean_min,policy_reward_mean_max,surrogate_reward_mean,policy_reward_min/cont,policy_reward_min/host,policy_reward_max/cont,policy_reward_max/host,policy_reward_mean/cont,policy_reward_mean/host,hist_stats/episode_reward,hist_stats/episode_lengths,hist_stats/policy_cont_reward,hist_stats/policy_host_reward,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,info/last_target_update_ts,info/num_target_updates,perf/cpu_util_percent,perf/ram_util_percent,info/learner/cont/td_error,info/learner/cont/mean_td_error,info/learner/host/td_error,info/learner/host/mean_td_error,info/learner/cont/learner_stats/allreduce_latency,info/learner/cont/learner_stats/actor_loss,info/learner/cont/learner_stats/critic_loss,info/learner/cont/learner_stats/mean_q,info/learner/cont/learner_stats/max_q,info/learner/cont/learner_stats/min_q,info/learner/host/learner_stats/allreduce_latency,info/learner/host/learner_stats/actor_loss,info/learner/host/learner_stats/critic_loss,info/learner/host/learner_stats/mean_q,info/learner/host/learner_stats/max_q,info/learner/host/learner_stats/min_q
0.0,0.0,0.0,1.0,256,4,256,0,512,False,256,1,8959f_00000,1651cf21d9524b9da497b8e5e2ba8cbd,2022-01-17_16-53-09,1642434789,0.2768268585205078,0.2768268585205078,22852,dell-xps-15,127.0.0.1,0.2768268585205078,0,1,-1.0185865188694612,1.0185865188694612,-1.0185865188694612,1.0185865188694612,-2.0371730377389223,-2.2374617184941945,0.6801552107850308,-0.6801552107850308,2.2374617184941945,-1.0185865188694612,1.0185865188694612,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1.0322700158141607, -0.8039779615845176, -1.0008490165876283, -0.7721308514494056, -0.7229049256521601, -1.6754125883522752, -0.884527543777008, -1.7204421288647287, -1.5172513072497473, -0.8331657054557864, -1.4451739868563107, -0.8539910010945053, -0.9473142763688642, -0.8564018639278255, -1.1145149909340182, -1.5177039214575139, -1.0733478168363733, -0.7443787324054875, -0.7320771521166483, -0.830401485788937, -0.918327533418658, -0.6896407992195337, -1.5743861605135843, -0.8842316547978233, -0.795370982293351, -1.2416350459382297, -0.9737199123069887, -0.6914954946828096, -0.770619254118837, -1.0070165456720805, -0.7568793583502268, -0.8228944705089661, -0.9110041269733711, -1.5962091597055905, -0.819465999605839, -0.813851743403379, -1.005246720194901, -1.2908742041691255, -1.8867124629224818, -1.1078976353529968, -1.0319680099052184, -0.9657291244763115, -0.9547375760595367, -0.8611843454966983, -0.9129963607492364, -0.8938861684202121, -0.9196961298081856, -0.9714299299417264, -0.883604129490708, -1.0539485362687397, -0.8942903648714562, -0.8851539822623109, -1.086654231711489, -0.9210432843300345, -1.0235799765790268, -0.8996929787327557, -1.017357765452306, -0.9875659565716175, -0.8939770990106437, -0.9447644580568116, -0.9776840026219875, -0.9889127117999224, -0.8838630734804473, -0.9373042368788985, -0.9304203556792146, -1.5366063686930258, -1.068793102558169, -1.7504309228553692, -0.7537196168836089, -1.9878881588563388, -0.7393166447738589, -0.8232523998574108, -0.9270393435049726, -0.7191186747341863, -0.9842386900603232, -0.785030833885182, -0.7275058191044295, -1.375966686838711, -0.9736128732803058, -1.039368009129327, -1.3679190266792665, -0.8957447990225154, -1.5987916691866175, -0.7472049407227919, -0.6967973000473455, -1.0713278352015152, -1.403698489673672, -1.3442215165711267, -0.6801552107850308, -1.184344250915562, -0.8463086148993941, -0.89945723146199, -1.1431640649766346, -0.6995767911903341, -0.7315444710065329, -1.1578838502386106, -0.8451480248692397, -1.0135876597797266, -0.8948169406183724, -1.5918313881718156, -1.5226670034395862, -0.7719288198593375, -0.8003722896686798, -1.1261630404696015, -0.9271431974509113, -0.9733456821589808, -0.9992405806291978, -0.9900067449705297, -0.9358647926182304, -0.9233338586860048, -1.0280543757245784, -0.9099838653958283, -1.0611350399027466, -0.9537564967918597, -0.8794677432100837, -1.0029647427371189, -0.9758495193491827, -0.8846224165856675, -0.8720025228241728, -0.8938742447939723, -1.073827294068513, -1.0497006624656642, -0.8989278812425028, -1.0393685470963698, -0.9806363569142195, -0.9033066784803984, -0.8223165718858099, -0.9489215236878101, -1.3289328942637983, -1.041179965132924, -1.237429397282235, -1.2821578770928324, -1.4488286487026107, -0.7631900813154062, -1.3235832422654181, -0.7906932640077762, -1.3515935841893452, -0.9851437250673473, -0.7019648859375793, -0.8174694386150484, -0.8340073924582924, -1.264248036150134, -1.0488853173092525, -0.7655582582344065, -1.5409718006912971, -0.8780550126931637, -0.7706593156118626, -2.077320843885328, -1.8253721960911822, -1.1622851829677727, -0.7611609759699532, -1.3303986188870882, -1.3730955525924846, -1.2223813158166412, -1.4602073617252547, -1.927721165013489, -0.786072423566246, -0.8639281563721494, -0.8612291915318571, -0.9533966559850123, -0.8781232368399166, -0.9729026448608702, -1.0870564272610308, -0.7365833735133374, -0.7538812628755747, -0.7303634268261752, -0.7126869366365695, -1.5177084182486855, -0.9560021653374869, -0.8005920014213525, -1.0234689627882962, -0.9406158083152855, -0.9746428670218004, -0.9345544466276476, -0.9017549953209121, -0.8081843372008423, -0.8679294810320732, -0.958940144121775, -0.9014957904588667, -0.9885698081440721, -1.003684313796544, -0.8513767819352822, -1.0148287314997224, -1.0561924958562865, -0.9000926055770543, -0.9699359123810505, -0.918066918079821, -0.9283495061484591, -0.9177826513942229, -1.1695135729262536, -0.9828189940801118, -0.9135962621974634, -0.773757965808816, -1.4815467031984797, -0.8757202553329697, -1.1237442358820005, -1.0428267294110567, -0.7040910737035273, -1.6802864850093928, -0.6977118745135678, -0.8777565619605968, -1.310086586012844, -1.222963918321168, -1.2793611025147875, -0.935274184682197, -0.9201634951312254, -1.109502406845117, -1.0808827501122256, -1.1738055964512708, -1.2092145261227158, -0.7714770939012852, -0.8738889837229612, -1.0977313897098626, -1.1661060249566813, -0.7696626084799654, -1.0136864565135846, -0.8277233774152877, -0.8197582672375237, -2.2374617184941945, -0.8530221337062381, -0.8100759155546648, -0.8898256263105769, -0.7686179278422939, -0.9148129257391312, -1.101949518009068, -0.8616158518768188, -0.893963128126295, -1.0989157525079065, -0.682052108565162, -1.3824613623475677, -0.9346957610292039, -1.0274727400269525, -0.9751956162233506, -0.8862969921963302, -0.8252419277751402, -0.8431656737327111, -0.8629484311272655, -1.0650477862551107, -1.0454809020064664, -0.9095499407327956, -1.000166614410257, -1.0273745855773821, -0.9753714061809711, -0.8969741787352874, -0.9827635423285727, -0.8405728194594635, -0.9558829741861306, -1.0194916314082445, -1.210013965591847, -0.9926488222387391, -1.0049563797759633, -0.9560359867525277, -0.9793259134131203, -0.9583120075591762, -0.9134335141454758, -0.973450998013466]","[1.0322700158141607, 0.8039779615845176, 1.0008490165876283, 0.7721308514494056, 0.7229049256521601, 1.6754125883522752, 0.884527543777008, 1.7204421288647287, 1.5172513072497473, 0.8331657054557864, 1.4451739868563107, 0.8539910010945053, 0.9473142763688642, 0.8564018639278255, 1.1145149909340182, 1.5177039214575139, 1.0733478168363733, 0.7443787324054875, 0.7320771521166483, 0.830401485788937, 0.918327533418658, 0.6896407992195337, 1.5743861605135843, 0.8842316547978233, 0.795370982293351, 1.2416350459382297, 0.9737199123069887, 0.6914954946828096, 0.770619254118837, 1.0070165456720805, 0.7568793583502268, 0.8228944705089661, 0.9110041269733711, 1.5962091597055905, 0.819465999605839, 0.813851743403379, 1.005246720194901, 1.2908742041691255, 1.8867124629224818, 1.1078976353529968, 1.0319680099052184, 0.9657291244763115, 0.9547375760595367, 0.8611843454966983, 0.9129963607492364, 0.8938861684202121, 0.9196961298081856, 0.9714299299417264, 0.883604129490708, 1.0539485362687397, 0.8942903648714562, 0.8851539822623109, 1.086654231711489, 0.9210432843300345, 1.0235799765790268, 0.8996929787327557, 1.017357765452306, 0.9875659565716175, 0.8939770990106437, 0.9447644580568116, 0.9776840026219875, 0.9889127117999224, 0.8838630734804473, 0.9373042368788985, 0.9304203556792146, 1.5366063686930258, 1.068793102558169, 1.7504309228553692, 0.7537196168836089, 1.9878881588563388, 0.7393166447738589, 0.8232523998574108, 0.9270393435049726, 0.7191186747341863, 0.9842386900603232, 0.785030833885182, 0.7275058191044295, 1.375966686838711, 0.9736128732803058, 1.039368009129327, 1.3679190266792665, 0.8957447990225154, 1.5987916691866175, 0.7472049407227919, 0.6967973000473455, 1.0713278352015152, 1.403698489673672, 1.3442215165711267, 0.6801552107850308, 1.184344250915562, 0.8463086148993941, 0.89945723146199, 1.1431640649766346, 0.6995767911903341, 0.7315444710065329, 1.1578838502386106, 0.8451480248692397, 1.0135876597797266, 0.8948169406183724, 1.5918313881718156, 1.5226670034395862, 0.7719288198593375, 0.8003722896686798, 1.1261630404696015, 0.9271431974509113, 0.9733456821589808, 0.9992405806291978, 0.9900067449705297, 0.9358647926182304, 0.9233338586860048, 1.0280543757245784, 0.9099838653958283, 1.0611350399027466, 0.9537564967918597, 0.8794677432100837, 1.0029647427371189, 0.9758495193491827, 0.8846224165856675, 0.8720025228241728, 0.8938742447939723, 1.073827294068513, 1.0497006624656642, 0.8989278812425028, 1.0393685470963698, 0.9806363569142195, 0.9033066784803984, 0.8223165718858099, 0.9489215236878101, 1.3289328942637983, 1.041179965132924, 1.237429397282235, 1.2821578770928324, 1.4488286487026107, 0.7631900813154062, 1.3235832422654181, 0.7906932640077762, 1.3515935841893452, 0.9851437250673473, 0.7019648859375793, 0.8174694386150484, 0.8340073924582924, 1.264248036150134, 1.0488853173092525, 0.7655582582344065, 1.5409718006912971, 0.8780550126931637, 0.7706593156118626, 2.077320843885328, 1.8253721960911822, 1.1622851829677727, 0.7611609759699532, 1.3303986188870882, 1.3730955525924846, 1.2223813158166412, 1.4602073617252547, 1.927721165013489, 0.786072423566246, 0.8639281563721494, 0.8612291915318571, 0.9533966559850123, 0.8781232368399166, 0.9729026448608702, 1.0870564272610308, 0.7365833735133374, 0.7538812628755747, 0.7303634268261752, 0.7126869366365695, 1.5177084182486855, 0.9560021653374869, 0.8005920014213525, 1.0234689627882962, 0.9406158083152855, 0.9746428670218004, 0.9345544466276476, 0.9017549953209121, 0.8081843372008423, 0.8679294810320732, 0.958940144121775, 0.9014957904588667, 0.9885698081440721, 1.003684313796544, 0.8513767819352822, 1.0148287314997224, 1.0561924958562865, 0.9000926055770543, 0.9699359123810505, 0.918066918079821, 0.9283495061484591, 0.9177826513942229, 1.1695135729262536, 0.9828189940801118, 0.9135962621974634, 0.773757965808816, 1.4815467031984797, 0.8757202553329697, 1.1237442358820005, 1.0428267294110567, 0.7040910737035273, 1.6802864850093928, 0.6977118745135678, 0.8777565619605968, 1.310086586012844, 1.222963918321168, 1.2793611025147875, 0.935274184682197, 0.9201634951312254, 1.109502406845117, 1.0808827501122256, 1.1738055964512708, 1.2092145261227158, 0.7714770939012852, 0.8738889837229612, 1.0977313897098626, 1.1661060249566813, 0.7696626084799654, 1.0136864565135846, 0.8277233774152877, 0.8197582672375237, 2.2374617184941945, 0.8530221337062381, 0.8100759155546648, 0.8898256263105769, 0.7686179278422939, 0.9148129257391312, 1.101949518009068, 0.8616158518768188, 0.893963128126295, 1.0989157525079065, 0.682052108565162, 1.3824613623475677, 0.9346957610292039, 1.0274727400269525, 0.9751956162233506, 0.8862969921963302, 0.8252419277751402, 0.8431656737327111, 0.8629484311272655, 1.0650477862551107, 1.0454809020064664, 0.9095499407327956, 1.000166614410257, 1.0273745855773821, 0.9753714061809711, 0.8969741787352874, 0.9827635423285727, 0.8405728194594635, 0.9558829741861306, 1.0194916314082445, 1.210013965591847, 0.9926488222387391, 1.0049563797759633, 0.9560359867525277, 0.9793259134131203, 0.9583120075591762, 0.9134335141454758, 0.973450998013466]",0.6225631787226749,1.2909925900972807,0.13479177768413841,0.43592544702383185,0.0,0.0,0.0,33.799,1893.524,2.965,256,512,64,128,256,1,18.3,52.2,"[1.2022021  0.8840125  0.90145415 1.8269486  0.90145415 0.9494618
 0.84095085 0.9555633  1.0509982  1.9105054  0.9102811  0.9555633
 0.88525283 0.7475436  1.2819909  0.92105323 0.70716846 0.84783536
 0.8129796  1.270012   1.0451062  0.71830404 0.8660752  0.8958904
 1.4968703  1.4716759  0.97191626 1.6651684  1.0411853  1.5219306
 0.973495   0.85515785 0.9670441  1.1622002  0.7702173  1.737747
 1.1413467  0.782518   0.97757995 0.8037277  1.3648771  0.86666113
 0.8868263  0.88607556 0.92945075 0.8286356  0.7765436  1.3209617
 2.0782924  1.2728894  0.86486846 0.99036723 1.020361   1.0092317
 1.2048056  0.87788075 0.732597   0.82667017 1.4510566  0.90354496
 1.3209617  1.6690353  0.86306334 0.8104472 ]",1.0685077905654907,"[-1.0419426  -0.8116618  -1.3849618  -1.2433412  -1.0432905  -0.9197439
 -1.5252515  -1.5546995  -0.9976333  -1.0822234  -0.9404911  -1.397301
 -0.82685274 -1.013693   -0.8841388  -0.96193606 -0.7313946  -0.9766838
 -1.0270116  -0.8609279  -1.7948692  -0.92906666 -1.0224102  -0.9231712
 -0.8585789  -1.7141709  -1.0677054  -1.0898111  -1.0683304  -1.0194529
 -1.2128549  -0.9562897  -1.1854695  -0.87684983 -1.1975176  -0.94407284
 -1.0166298  -0.9231712  -1.6145004  -1.5574907  -0.9572879  -1.0344722
 -0.81529796 -1.0136391  -1.0432905  -0.9163062  -0.9359144  -0.78981036
 -0.86973965 -1.2128549  -0.9676001  -0.9109368  -1.16388    -2.0173948
 -1.6328862  -1.0224102  -1.0224102  -0.9316891  -0.71889883 -0.89945143
 -1.0166298  -1.0237256  -0.8585789  -1.2128549 ]",-1.0810242891311646,0.0,-0.0007670540362596512,1.254934310913086,0.0006680971710011363,0.028663229197263718,-0.02083362638950348,0.0,0.04290473833680153,1.145095705986023,-0.039213310927152634,-0.020959869027137756,-0.044497717171907425
